,Word,Frequency,CD,Lemma Frequency,Token ID,Sentence ID,Lemma,Meaning,Lemma Count,Valid,POS
284,dekens,2.4683473304121573,2.374748346010104,2.971739590887778,1134,100,deken,blanket,2,True,N
285,dochter,3.9818186071706636,3.495405563146193,4.0303973008567615,1137,100,dochter,daughter,5,True,N
286,beroemdheid,2.2695129442179165,2.184691430817599,2.550228353055094,1142,101,beroemdheid,fame,1,True,N
287,reporter,2.1760912590556813,2.041392685158225,2.3096301674258988,1145,101,reporter,reporter,2,True,N
288,politie,4.180068500901219,3.6094876898532853,4.180068500901219,1150,101,politie,police,6,True,N
289,clown,2.7075701760979363,2.506505032404872,2.885926339801431,1156,102,clown,clown,2,True,N
290,terras,2.146128035678238,2.03342375548695,2.1818435879447726,1161,102,terras,terrace,4,True,N
291,wraak,3.2844307338445193,3.0870712059065353,3.2844307338445193,1166,102,wraak,revenge,1,True,N
292,moeder,4.455347436394188,3.7706311277778064,4.47709230078906,1168,103,moeder,mother,6,True,N
293,auto,4.301637582726872,3.675044735955893,4.34411706783031,1172,103,auto,car,5,True,N
294,trekhaak,0.0,0.0,0.0,1176,103,trekhaak,tow hitch,1,True,N
295,propellor,0.0,0.0,0.0,1180,104,propellor,propellor,1,True,N
296,mechanicus,0.9030899869919435,0.6989700043360189,0.9030899869919435,1186,104,mechanicus,mechanic,1,True,N
297,verpleegster,2.8344207036815328,2.6532125137753435,2.9232440186302764,1190,105,verpleegster,"nurse, sister",3,True,N
298,zieke,2.859138297294531,2.7686381012476144,3.8152455919165633,1193,105,zieke,patient,1,True,N
299,pukkels,1.2304489213782739,1.0791812460476249,1.568201724066995,1198,105,pukkel,"mole, spot",1,True,N
300,juf,2.3138672203691533,2.0492180226701815,2.3180633349627615,1201,106,juf,female teacher,1,True,N
301,jongetje,2.912753303671323,2.7489628612561616,4.300834519161612,1204,106,jongen,boy,3,True,N
302,drukknop,0.47712125471966244,0.47712125471966244,0.6989700043360189,1208,106,drukknop,push button,1,True,N
303,overvaller,1.9867717342662448,1.806179973983887,2.357934847000454,1211,108,overvaller,"robber, raider",3,True,N
304,kostbaarheden,1.5185139398778875,1.380211241711606,1.5185139398778875,1214,108,kostbaarheid,preciousness,1,True,N
305,buurman,2.7634279935629373,2.5899496013257077,2.7649229846498886,1218,108,buurman,neighbour,3,True,N
306,huis,4.554004321011903,3.841296887490282,4.57103299576904,1220,108,huis,house,5,True,N
307,bolletje,1.5185139398778875,1.4313637641589874,1.5185139398778875,1225,109,bol,ball,2,True,N
308,aanrecht,1.8573324964312685,1.7853298350107671,1.8573324964312685,1229,109,aanrecht,"worktop, counter",1,True,N
309,Margriet,,,,1233,110,Margriet,Margriet,1,True,N
310,periode,2.783903579272735,2.677606952720493,2.824125833916549,1237,110,periode,period,1,True,N
311,vakantie,3.3866772839608377,3.1547282074401557,3.400192488592576,1244,110,vandalisme,vandalism,1,True,N
312,schreeuw,2.8254261177678233,2.745855195173729,3.495821753385906,1249,111,schreeuw,scream,1,True,N
313,barbaar,1.9493900066449128,1.8260748027008264,2.3654879848909,1253,111,barbaar,barbarian,1,True,N
314,collega,3.010299956639812,2.8790958795000727,3.2805783703680764,1257,112,collega,colleague,2,True,N
315,dienst,3.6079908585471747,3.390758528738717,3.66228551572213,1264,112,dienst,"service, draft",1,True,N
316,protest,2.6532125137753435,2.3364597338485296,2.694605198933569,1269,113,protest,protest,3,True,N
317,meisje,4.223677616130032,3.699577591398909,4.223729509364877,1272,113,meisje,girl,5,True,N
318,hap,2.603144372620182,2.4653828514484184,2.8512583487190755,1277,113,hap,bite,1,True,N
319,groente,2.311753861055754,2.2068258760318495,2.741939077729199,1278,113,groente,vegetables,1,True,N
320,plantje,1.5314789170422551,1.3010299956639813,3.0081741840064264,1281,114,plant,plant,3,True,N
321,venster,2.1789769472931693,2.060697840353612,2.294466226161593,1285,114,venster,window,1,True,N
322,water,4.0290589500845,3.606918525948291,4.041826762637544,1288,114,water,water,3,True,N
323,banket,2.110589710299249,1.919078092376074,2.1522883443830563,1293,115,banket,baquet,1,True,N
324,oom,3.677333151419902,3.1835545336188615,3.6917002082901615,1303,116,oom,uncle,1,True,N
325,Henk,,,,1304,116,Henk,Henk,2,True,N
326,blondine,2.0,1.9138138523837167,2.093421685162235,1308,116,blondine,blonde female,1,True,N
327,agent,3.9116369331294423,3.3900514964589874,4.037386652582377,1314,117,agent,police officer,4,True,N
328,pakketje,2.3521825181113627,2.1789769472931693,2.7168377232995247,1318,117,pakket,"kit, packet",1,True,N
329,tegenslag,2.225309281725863,2.167317334748176,2.3636119798921444,1325,118,tegenslag,"setback, blow",1,True,N
330,mensen,4.677962636542057,3.878004470268025,4.732530460643271,1332,118,mens,human,6,True,N
331,tieners,2.4983105537896004,2.3654879848909,2.8344207036815328,1337,119,tiener,teenager,4,True,N
332,gang,3.6852937813867843,3.494432898726399,3.7052648623174043,1340,119,gang,passageway,2,True,N
333,Mannen,,,,1347,120,man,man,8,True,N
334,bandana,0.9030899869919435,0.9030899869919435,1.0,1351,120,bandana,bandana,1,True,N
335,hoofd,4.078601800355392,3.7209857441537393,4.094785467819558,1354,120,hoofd,head,2,True,N
336,brunette,2.0569048513364727,1.9030899869919435,2.1335389083702174,1362,121,brunette,brunette,1,True,N
337,zangeres,2.4082399653118496,2.225309281725863,2.45178643552429,1365,121,zangeres,singer (f),1,True,N
338,bloemist,1.9030899869919435,1.8129133566428555,1.9395192526186185,1372,122,bloemist,florist,2,True,N
339,sollicitant,1.0791812460476249,1.0,1.4771212547196624,1376,122,sollicitant,candidate,1,True,N
340,poema,1.6812412373755872,1.4471580313422192,1.8512583487190752,1382,123,poema,puma,1,True,N
341,Veluwe,,,,1386,123,Veluwe,Veluwe,1,True,N
342,Vera,,,,1391,124,Vera,Vera,1,True,N
343,hondje,2.673941998634088,2.507855871695831,2.673941998634088,1394,124,hond,dog,6,True,N
344,puppy,2.3891660843645326,2.184691430817599,2.6766936096248664,1400,124,puppy,puppy,1,True,N
345,pagina,2.7442929831226763,2.5809249756756194,2.931966114728173,1406,125,pagina,page,1,True,N
346,zin,3.8779469516291885,3.6124659639531425,3.9012948171655673,1410,125,zin,"meaning, sense",4,True,N
347,eendenjacht,1.1139433523068367,1.0791812460476249,1.1139433523068367,1413,125,eendenjacht,duck hunting,1,True,N
348,typiste,1.462397997898956,1.3979400086720377,1.505149978319906,1417,126,typiste,female typist,1,True,N
349,handicap,2.1702617153949575,1.9912260756924949,2.1958996524092336,1421,126,handicap,disability,1,True,N
350,antwoord,3.787247880331954,3.5335178620169674,3.9275756546911107,1425,126,antwoord,answer,1,True,N
351,resultaten,2.8254261177678233,2.7126497016272113,3.168202746842631,1427,127,resultaat,result,2,True,N
352,tendens,1.1139433523068367,1.0791812460476249,1.255272505103306,1436,127,tendens,tendency,1,True,N
353,Moeder,,,,1438,128,moeder,mother,6,True,N
354,kleuter,1.8573324964312685,1.8129133566428555,2.0969100130080562,1443,128,kleuter,child between 4-6,1,True,N
355,pruillip,0.6989700043360189,0.6989700043360189,0.9542425094393249,1447,128,pruillip,pout,1,True,N
356,doelwit,3.0484418035504044,2.7649229846498886,3.088844562727004,1451,129,doelwit,"target, prey",1,True,N
357,tijger,2.708420900134713,2.4578818967339924,2.788875115775417,1454,129,tijger,tiger,1,True,N
358,bos,3.308350948586726,2.993876914941211,3.445136968713304,1459,129,bos,forest,3,True,N
359,choreograaf,1.568201724066995,1.3617278360175928,1.6334684555795864,1463,130,choreograaf,choreographer,1,True,N
360,danser,2.342422680822206,2.2121876044039577,2.5390760987927767,1467,130,danser,dancer,1,True,N
361,reden,3.8547310172139424,3.6034691597338386,4.34662676753156,1470,130,reden,reason,1,True,N
362,man,4.7880834844454085,3.8769679674325848,4.790651027921952,1475,131,man,man,8,True,N
363,politie,4.180068500901219,3.6094876898532853,4.180068500901219,1478,131,politie,police,6,True,N
364,protest,2.6532125137753435,2.3364597338485296,2.694605198933569,1483,131,protest,protest,3,True,N
365,bonus,2.505149978319906,2.3820170425748683,2.5237464668115646,1487,132,bonus,bonus,1,True,N
366,leerling,2.754348335711019,2.576341350205793,3.072249897613515,1497,133,leerling,"pupil, student",3,True,N
367,decaan,2.296665190261531,1.968482948553935,2.303196057420489,1504,133,decaan,dean,1,True,N
368,vrouw,4.55546930427502,3.8211858826088454,4.66967941624774,1507,134,vrouw,woman,7,True,N
369,toestand,3.089198366805149,2.971275848738105,3.1300119496719043,1514,134,toestand,situation,1,True,N
370,ziekenhuis,3.681964458994683,3.3569814009931314,3.7077404542737713,1518,134,ziekenhuis,hospital,1,True,N
371,dichter,3.0759117614827773,2.9556877503135057,3.9732202468522337,1521,135,dichter,poet,1,True,N
372,lezer,1.8260748027008264,1.7075701760979363,2.311753861055754,1525,135,lezer,reader,2,True,N
373,beschermheer,1.505149978319906,1.4771212547196624,1.568201724066995,1530,136,beschermheer,male patron,1,True,N
374,Delhi,,,,1532,136,Delhi,Dehli,1,True,N
375,tempel,2.8068580295188172,2.45484486000851,2.8432327780980096,1536,136,tempel,temple,1,True,N
376,bureau,3.466422722433792,3.2335037603411343,3.4794313371977363,1542,137,bureau,"desk, office",1,True,N
377,dronkelap,1.99563519459755,1.9242792860618816,2.113943352306837,1553,138,dronkenlap,drunkard,1,True,N
378,uitsmijter,1.8512583487190752,1.6989700043360187,1.9493900066449128,1556,138,uitsmijter,bouncer,1,True,N
379,brief,3.5090680450171616,3.1501421618485588,3.7663384752512874,1564,139,brief,letter,2,True,N
380,brievenbus,2.2695129442179165,2.167317334748176,2.311753861055754,1568,139,brievenbus,letterbox,1,True,N
381,ster,3.281941933440825,3.0141003215196207,3.5412046906832586,1575,140,ster,star,1,True,N
382,privacy,2.7649229846498886,2.6748611407378116,2.7649229846498886,1578,140,privacy,privacy,1,True,N
383,omstanders,1.4913616938342726,1.4771212547196624,1.568201724066995,1585,141,omstander,bystander,2,True,N
384,technoloog,,,,1593,141,technoloog,technologist,1,True,N
385,babbel,1.9084850188786497,1.8808135922807914,2.5477747053878224,1597,142,babbel,babble,2,True,N
386,sollicitaties,1.380211241711606,1.3424226808222062,2.1172712956557644,1603,142,speurhond,tracking dog,2,True,N
387,portretten,1.7160033436347992,1.6720978579357175,2.462397997898956,1609,143,portretten,portrait,1,True,N
388,artiesten,2.292256071356476,2.1789769472931693,2.8041394323353503,1619,144,artiest,artist,1,True,N
389,werk,4.473428573603286,3.839100782707153,4.796345331664737,1622,144,werk,"task, job",3,True,N
390,babies,1.8260748027008264,1.6020599913279623,1.8260748027008264,1627,144,baby,baby,5,True,N
391,route,2.9479236198317262,2.7810369386211318,2.9943171526696366,1630,145,route,"route, course",1,True,N
392,plassen,2.8808135922807914,2.747411807886423,3.1156105116742996,1635,145,plas,body of water,1,True,N
393,heks,3.0681858617461617,2.617000341120899,3.1658376246901283,1642,146,heks,witch,2,True,N
394,toekomst,3.6555225962534177,3.386320573894046,3.656194062179186,1647,146,toekomst,future,3,True,N
395,chauffeur,3.114610984232173,2.910624404889201,3.162564406523019,1654,147,chauffeur,driver,1,True,N
396,buskruit,1.9344984512435677,1.7481880270062005,1.9344984512435677,1658,147,buskruit,gunpowder,1,True,N
397,beloning,2.971739590887778,2.79309160017658,2.9912260756924947,1662,147,beloning,reward,2,True,N
398,musicus,1.8195439355418688,1.7403626894942439,2.0569048513364727,1665,148,musicus,musician,1,True,N
399,piano,2.7902851640332416,2.531478917042255,2.81424759573192,1670,148,piano,piano,1,True,N
400,tante,3.435525851498655,3.016197353512439,3.459844642388208,1676,149,tante,aunt,5,True,N
401,dorpjes,1.5314789170422551,1.4771212547196624,3.4396484295634737,1681,149,dorp,village,2,True,N
402,bossen,2.7427251313046983,2.525044807036845,3.4410664066392633,1700,151,bos,forest,3,True,N
403,man,4.7880834844454085,3.8769679674325848,4.790651027921952,1707,151,man,man,8,True,N
404,oma,3.503245771465113,3.0580462303952816,3.5269850685599957,1711,152,oma,grandma,7,True,N
405,pannekoek,0.8450980400142568,0.6989700043360189,1.2787536009528289,1715,152,pannekoek,pancake,1,True,N
406,buikpijn,2.110589710299249,2.0043213737826426,2.113943352306837,1719,152,buikpijn,stomachache,1,True,N
407,Sarah,,,,1721,153,Sarah,Sarah,1,True,N
408,tassen,2.515873843711679,2.401400540781544,3.459241664878082,1724,153,tas,bag,1,True,N
409,markt,2.920123326290724,2.784617292632875,2.9425041061680806,1727,153,markt,market,1,True,N
410,succes,3.6562899011913594,3.4473131088235682,3.662001879389917,1730,153,succes,success,1,True,N
411,breekijzer,1.2304489213782739,1.2304489213782739,1.3010299956639813,1733,154,breekijzer,crowbar,1,True,N
412,mannen,4.220892249219519,3.6916118742144164,4.220918363556553,1737,154,man,man,8,True,N
413,winkels,2.5403294747908736,2.450249108319361,3.5040628826786917,1743,154,winkel,shop,3,True,N
414,dollar,4.012330955580147,3.4768316285122607,4.034708651341069,1746,155,dollar,dollar,2,True,N
415,staat,4.455606112581867,3.857030798272624,4.822161538739219,1758,156,staat,state,2,True,N
416,advocaat,3.653115993165567,3.25478968739721,3.653309012938479,1762,156,advocaat,lawyer,2,True,N
417,pleidooi,1.8573324964312685,1.8129133566428555,1.8808135922807914,1766,156,pleidooi,plea,1,True,N
418,parkiet,1.568201724066995,1.414973347970818,1.6532125137753437,1771,157,parkiet,parakeet,1,True,N
419,madam,2.214843848047698,1.9030899869919435,2.2174839442139063,1774,157,madam,madam,1,True,N
420,kooi,2.7810369386211318,2.595496221825574,2.859138297294531,1780,157,kooi,cage,1,True,N
421,bliksem,2.667452952889954,2.514547752660286,2.6794278966121188,1783,158,bliksem,lightening,1,True,N
422,kilometer,3.3366598234544202,3.1099158630237933,3.3981136917305026,1786,158,kilometer,kilometre,1,True,N
423,hondje,2.673941998634088,2.507855871695831,2.673941998634088,1793,159,hond,dog,6,True,N
424,taart,3.1370374547895126,2.8790958795000727,3.190051417759206,1799,159,taart,"pie, cake",1,True,N
425,oma,3.503245771465113,3.0580462303952816,3.5269850685599957,1802,159,oma,grandma,7,True,N
426,bankier,2.2121876044039577,2.0863598306747484,2.342422680822206,1806,160,bankier,banker,1,True,N
427,zaken,3.910250772300148,3.5765716840652906,4.278662160909981,1809,160,zaken,business,2,True,N
428,geweten,3.339053735709139,3.218010042984363,3.358315640082196,1813,160,geweten,conscience,1,True,N
429,kinderen,4.316997170689212,3.706888394981618,4.559643336466725,1816,161,kind,child,4,True,N
430,passanten,0.3010299956639812,0.3010299956639812,0.3010299956639812,1820,161,passant,passer-by,1,True,N
431,paniek,3.2412973871099933,3.104145550554008,3.2415464805965484,1824,161,paniek,panic,2,True,N
432,project,3.123524980942732,2.8680563618230415,3.1690863574870227,1827,162,project,project,2,True,N
433,geld,4.540379534670118,3.762903528499057,4.540679772830644,1830,162,geld,money,4,True,N
434,water,4.0290589500845,3.606918525948291,4.041826762637544,1835,162,water,water,3,True,N
435,ei,2.850033257689769,2.60422605308447,3.302114376956201,1840,163,ei,egg,1,True,N
436,dooier,1.146128035678238,1.0791812460476249,1.2787536009528289,1844,163,dooier,yolk,1,True,N
437,collega's,2.940516484932567,2.8208579894397,3.280350693046006,1849,165,collega,colleague,2,True,N
438,omstanders,1.4913616938342726,1.4771212547196624,1.568201724066995,1851,165,omstander,bystander,2,True,N
439,techneut,1.255272505103306,1.2041199826559248,1.7403626894942439,1855,165,techneut,technician,1,True,N
440,darmen,2.285557309007774,2.2013971243204513,2.4742162640762553,1860,166,darm,intestine,1,True,N
441,varken,3.0342272607705505,2.8095597146352675,3.236033147117636,1864,166,varken,pig,2,True,N
442,bioloog,1.845098040014257,1.7075701760979363,1.9344984512435677,1871,167,bioloog,biologist,1,True,N
443,behangrol,,,,1883,168,behangrol,roll of wallpaper,1,True,N
444,behanger,0.8450980400142568,0.6989700043360189,0.9542425094393249,1887,168,behanger,wallpaperer,1,True,N
445,adviseur,2.5774917998372255,2.4409090820652177,2.6893088591236203,1893,169,adviseur,adviser,1,True,N
446,dochter,3.9818186071706636,3.495405563146193,4.0303973008567615,1896,169,dochter,daughter,5,True,N
447,dirigent,1.5797835966168101,1.4313637641589874,1.6020599913279623,1898,169,dirigent,conductor,2,True,N
448,blaren,1.9590413923210936,1.8692317197309762,2.0086001717619175,1910,170,blaar,blister,1,True,N
449,drummer,2.123851640967086,1.863322860120456,2.187520720836463,1914,171,drummer,drummer,1,True,N
450,band,3.5399538416563967,3.239549720840473,3.662757831681574,1917,171,band,(music) band,2,True,N
451,advertentie,2.5428254269591797,2.361727836017593,2.6866362692622934,1921,171,advertentie,advert,1,True,N
452,penseel,1.3010299956639813,1.0791812460476249,1.3979400086720377,1925,172,penseel,brush used in art,2,True,N
453,voorkeur,2.611723308007342,2.53655844257153,2.639486489268586,1928,172,voorkeur,preference,1,True,N
454,Joris,,,,1930,172,Joris,Joris,1,True,N
455,dranken,1.3979400086720377,1.3617278360175928,3.347720217034038,1936,173,drank,"beverage, drink",3,True,N
456,feest,3.633165353683903,3.2960066693136723,3.9188687433809846,1945,173,feest,party,4,True,N
457,tenen,2.7315887651867388,2.6364878963533656,2.9479236198317262,1948,174,teen,toe,1,True,N
458,broer,4.031044716583705,3.494711025205263,4.085219201044942,1959,175,broer,brother,4,True,N
459,Hans,,,,1960,175,Hans,Hans,3,True,N
460,pastoor,2.7151673578484576,2.2695129442179165,2.7193312869837265,1964,175,pastoor,parish priest,2,True,N
461,zonden,2.832508912706236,2.680335513414563,3.3380578754197563,1967,175,zonde,sin,1,True,N
462,Opa,,,,1970,176,opa,granddad,3,True,N
463,Jan,,,,1971,176,Jan,Jan,2,True,N
464,bakker,2.2430380486862944,2.110589710299249,2.2695129442179165,1973,176,baby,baby,5,True,N
465,piloot,3.119585774961784,2.7151673578484576,3.2135177569963047,1978,176,piloot,pilot,3,True,N
